letter,work_title,key_original,tonality,genre_categories,category,sub_category,instrumentation,instrumentation_cn,voice_types,language,imslp_id,file_description,section,copyright,publisher,eligible,status,error,skip_reason,local_filename,source_url,handler_url
R,Le rossignol éperdu,,,Pieces; For piano; Scores featuring the piano; For 1 player,器乐独奏,小品,piano,钢琴,钢琴独奏,,22279,下载这个文件,tabScore1,Public Domain,"Paris: Heugel, 1912. Plate H. & Cie. 25191–96.",True,downloaded,,,器乐独奏/32f80a8e-c06d-4fe8-bb47-bb09194d2c05.pdf,"https://imslp.org/wiki/Le_rossignol_%C3%A9perdu_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/22279/hfpb
R,Le rossignol éperdu,,,Pieces; For piano; Scores featuring the piano; For 1 player,器乐独奏,小品,piano,钢琴,钢琴独奏,,11538,下载这个文件,tabScore1,Public Domain,"Paris: Heugel, 1912. Plate H. & Cie. 25191–96.",True,downloaded,,,器乐独奏/1e7aaff4-2acb-4a60-8317-0d3aa722c1ba.pdf,"https://imslp.org/wiki/Le_rossignol_%C3%A9perdu_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/11538/hfpb
R,Le rossignol éperdu,,,Pieces; For piano; Scores featuring the piano; For 1 player,器乐独奏,小品,piano,钢琴,钢琴独奏,,22295,下载这个文件,tabScore1,Public Domain,"Paris: Heugel, 1912. Plate H. & Cie. 25191–96.",True,downloaded,,,器乐独奏/5b80b55c-e281-401e-8448-4ae8b3761b8b.pdf,"https://imslp.org/wiki/Le_rossignol_%C3%A9perdu_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/22295/hfpb
R,Le rossignol éperdu,,,Pieces; For piano; Scores featuring the piano; For 1 player,器乐独奏,小品,piano,钢琴,钢琴独奏,,22296,下载这个文件,tabScore1,Public Domain,"Paris: Heugel, 1912. Plate H. & Cie. 25191–96.",True,downloaded,,,器乐独奏/2fa2a720-d42b-4047-b1c3-bb18c0f27f57.pdf,"https://imslp.org/wiki/Le_rossignol_%C3%A9perdu_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/22296/hfpb
R,Le rossignol éperdu,,,Pieces; For piano; Scores featuring the piano; For 1 player,器乐独奏,小品,piano,钢琴,钢琴独奏,,22297,下载这个文件,tabScore1,Public Domain,"Paris: Heugel, 1912. Plate H. & Cie. 25191–96.",True,downloaded,,,器乐独奏/ebd876c9-ebc9-4561-98ef-95c5f43afc33.pdf,"https://imslp.org/wiki/Le_rossignol_%C3%A9perdu_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/22297/hfpb
R,Le rossignol éperdu,,,Pieces; For piano; Scores featuring the piano; For 1 player,器乐独奏,小品,piano,钢琴,钢琴独奏,,22298,下载这个文件,tabScore1,Public Domain,"Paris: Heugel, 1912. Plate H. & Cie. 25191–96.",True,downloaded,,,器乐独奏/a71ba37f-882e-4022-9fea-7aac6a65971a.pdf,"https://imslp.org/wiki/Le_rossignol_%C3%A9perdu_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/22298/hfpb
R,Le rossignol éperdu,,,Pieces; For piano; Scores featuring the piano; For 1 player,器乐独奏,小品,piano,钢琴,钢琴独奏,,22299,下载这个文件,tabScore1,Public Domain,"Paris: Heugel, 1912. Plate H. & Cie. 25197–205.",True,downloaded,,,器乐独奏/6d3f267c-534e-4e03-9ba6-9cf46b3e59fa.pdf,"https://imslp.org/wiki/Le_rossignol_%C3%A9perdu_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/22299/hfpb
R,Le rossignol éperdu,,,Pieces; For piano; Scores featuring the piano; For 1 player,器乐独奏,小品,piano,钢琴,钢琴独奏,,11539,下载这个文件,tabScore1,Public Domain,"Paris: Heugel, 1912. Plate H. & Cie. 25197–205.",True,downloaded,,,器乐独奏/b2a01c9c-65ec-497a-b16c-1ecc8cd36db6.pdf,"https://imslp.org/wiki/Le_rossignol_%C3%A9perdu_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/11539/hfpb
R,Le rossignol éperdu,,,Pieces; For piano; Scores featuring the piano; For 1 player,器乐独奏,小品,piano,钢琴,钢琴独奏,,22300,下载这个文件,tabScore1,Public Domain,"Paris: Heugel, 1912. Plate H. & Cie. 25197–205.",True,downloaded,,,器乐独奏/19abfe38-6555-416d-8651-e2f82a0f88c9.pdf,"https://imslp.org/wiki/Le_rossignol_%C3%A9perdu_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/22300/hfpb
R,Le rossignol éperdu,,,Pieces; For piano; Scores featuring the piano; For 1 player,器乐独奏,小品,piano,钢琴,钢琴独奏,,22301,下载这个文件,tabScore1,Public Domain,"Paris: Heugel, 1912. Plate H. & Cie. 25197–205.",True,downloaded,,,器乐独奏/610d32ef-a711-47eb-88d3-fc5a2fa001f5.pdf,"https://imslp.org/wiki/Le_rossignol_%C3%A9perdu_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/22301/hfpb
R,Le rossignol éperdu,,,Pieces; For piano; Scores featuring the piano; For 1 player,器乐独奏,小品,piano,钢琴,钢琴独奏,,22302,下载这个文件,tabScore1,Public Domain,"Paris: Heugel, 1912. Plate H. & Cie. 25197–205.",True,downloaded,,,器乐独奏/1ca6eed3-0c08-49bb-b44e-a19fa81d0c08.pdf,"https://imslp.org/wiki/Le_rossignol_%C3%A9perdu_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/22302/hfpb
R,Le rossignol éperdu,,,Pieces; For piano; Scores featuring the piano; For 1 player,器乐独奏,小品,piano,钢琴,钢琴独奏,,22303,下载这个文件,tabScore1,Public Domain,"Paris: Heugel, 1912. Plate H. & Cie. 25197–205.",True,downloaded,,,器乐独奏/f6ddcb2d-f47f-48ff-a4a3-21ec74f519ef.pdf,"https://imslp.org/wiki/Le_rossignol_%C3%A9perdu_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/22303/hfpb
R,Le rossignol éperdu,,,Pieces; For piano; Scores featuring the piano; For 1 player,器乐独奏,小品,piano,钢琴,钢琴独奏,,22304,下载这个文件,tabScore1,Public Domain,"Paris: Heugel, 1912. Plate H. & Cie. 25197–205.",True,downloaded,,,器乐独奏/ccb8297d-6987-4fb1-a7b4-575ea5f8afaf.pdf,"https://imslp.org/wiki/Le_rossignol_%C3%A9perdu_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/22304/hfpb
R,Le rossignol éperdu,,,Pieces; For piano; Scores featuring the piano; For 1 player,器乐独奏,小品,piano,钢琴,钢琴独奏,,22305,下载这个文件,tabScore1,Public Domain,"Paris: Heugel, 1912. Plate H. & Cie. 25197–205.",True,downloaded,,,器乐独奏/0b3db4d0-24d5-40c9-a8e3-49fa8241dc4f.pdf,"https://imslp.org/wiki/Le_rossignol_%C3%A9perdu_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/22305/hfpb
R,Le rossignol éperdu,,,Pieces; For piano; Scores featuring the piano; For 1 player,器乐独奏,小品,piano,钢琴,钢琴独奏,,22306,下载这个文件,tabScore1,Public Domain,"Paris: Heugel, 1912. Plate H. & Cie. 25197–205.",True,downloaded,,,器乐独奏/b3b7a6fc-dc46-47b1-bade-f6d3c6f22070.pdf,"https://imslp.org/wiki/Le_rossignol_%C3%A9perdu_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/22306/hfpb
R,Le rossignol éperdu,,,Pieces; For piano; Scores featuring the piano; For 1 player,器乐独奏,小品,piano,钢琴,钢琴独奏,,45455,下载这个文件,tabScore1,Public Domain,Supplément pour le Figaro Illustré. Noël 1910,True,downloaded,,,器乐独奏/c5916a1d-af02-40d9-97cc-8c8f0ee3ae0a.pdf,"https://imslp.org/wiki/Le_rossignol_%C3%A9perdu_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/45455/hfpb
R,Le rossignol éperdu,,,Pieces; For piano; Scores featuring the piano; For 1 player,器乐独奏,小品,piano,钢琴,钢琴独奏,,22307,下载这个文件,tabScore1,Public Domain,"Paris: Heugel, 1912. Plate H. & Cie. 25206–13.",True,downloaded,,,器乐独奏/f7ae40f6-9c7c-4c72-b366-b62090b83f5f.pdf,"https://imslp.org/wiki/Le_rossignol_%C3%A9perdu_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/22307/hfpb
R,Le rossignol éperdu,,,Pieces; For piano; Scores featuring the piano; For 1 player,器乐独奏,小品,piano,钢琴,钢琴独奏,,22308,下载这个文件,tabScore1,Public Domain,"Paris: Heugel, 1912. Plate H. & Cie. 25206–13.",True,downloaded,,,器乐独奏/578677db-8dda-4170-baf8-822f3568feec.pdf,"https://imslp.org/wiki/Le_rossignol_%C3%A9perdu_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/22308/hfpb
R,Le rossignol éperdu,,,Pieces; For piano; Scores featuring the piano; For 1 player,器乐独奏,小品,piano,钢琴,钢琴独奏,,22309,下载这个文件,tabScore1,Public Domain,"Paris: Heugel, 1912. Plate H. & Cie. 25206–13.",True,downloaded,,,器乐独奏/9ff69b4d-ac47-4bbf-be12-ed05411ab284.pdf,"https://imslp.org/wiki/Le_rossignol_%C3%A9perdu_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/22309/hfpb
R,Le rossignol éperdu,,,Pieces; For piano; Scores featuring the piano; For 1 player,器乐独奏,小品,piano,钢琴,钢琴独奏,,22310,下载这个文件,tabScore1,Public Domain,"Paris: Heugel, 1912. Plate H. & Cie. 25206–13.",True,downloaded,,,器乐独奏/004aeadd-cc23-4a4c-b6fc-2e34cd11e76d.pdf,"https://imslp.org/wiki/Le_rossignol_%C3%A9perdu_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/22310/hfpb
R,Le rossignol éperdu,,,Pieces; For piano; Scores featuring the piano; For 1 player,器乐独奏,小品,piano,钢琴,钢琴独奏,,22311,下载这个文件,tabScore1,Public Domain,"Paris: Heugel, 1912. Plate H. & Cie. 25206–13.",True,downloaded,,,器乐独奏/058be671-3f0e-49c5-9a21-0d0cfdf8865d.pdf,"https://imslp.org/wiki/Le_rossignol_%C3%A9perdu_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/22311/hfpb
R,Le rossignol éperdu,,,Pieces; For piano; Scores featuring the piano; For 1 player,器乐独奏,小品,piano,钢琴,钢琴独奏,,22312,下载这个文件,tabScore1,Public Domain,"Paris: Heugel, 1912. Plate H. & Cie. 25206–13.",True,downloaded,,,器乐独奏/8e74a0e3-88c3-4d32-9f5a-375d581fc9bf.pdf,"https://imslp.org/wiki/Le_rossignol_%C3%A9perdu_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/22312/hfpb
R,Le rossignol éperdu,,,Pieces; For piano; Scores featuring the piano; For 1 player,器乐独奏,小品,piano,钢琴,钢琴独奏,,22313,下载这个文件,tabScore1,Public Domain,"Paris: Heugel, 1912. Plate H. & Cie. 25206–13.",True,downloaded,,,器乐独奏/006fc25a-eae5-495d-93e7-36f64f792e35.pdf,"https://imslp.org/wiki/Le_rossignol_%C3%A9perdu_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/22313/hfpb
R,Le rossignol éperdu,,,Pieces; For piano; Scores featuring the piano; For 1 player,器乐独奏,小品,piano,钢琴,钢琴独奏,,22314,下载这个文件,tabScore1,Public Domain,"Paris: Heugel, 1912. Plate H. & Cie. 25206–13.",True,downloaded,,,器乐独奏/8660b384-7d1c-4f86-9cd3-0bc0aa424bec.pdf,"https://imslp.org/wiki/Le_rossignol_%C3%A9perdu_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/22314/hfpb
R,Le ruban dénoué,,,Suites; For 2 pianos; Scores featuring the piano; For 2 players,室内乐,组曲,"2 pianos (Nos.1-12); voice, piano (No.13)",双钢琴（第1–12首）；声乐、钢琴（第13首）,双钢琴／声乐与钢琴,,56330,Complete Score,tabScore1,Public Domain,"Paris: Heugel & Cie., 1917. Plates H. & Cie 26867-77.",True,downloaded,,,室内乐/2ca29769-b850-4ae1-9697-1734239eeae5.pdf,"https://imslp.org/wiki/Le_ruban_d%C3%A9nou%C3%A9_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/56330/hfpb
R,Le ruban dénoué,,,Suites; For 2 pianos; Scores featuring the piano; For 2 players,室内乐,组曲,"2 pianos (Nos.1-12); voice, piano (No.13)",双钢琴（第1–12首）；声乐、钢琴（第13首）,双钢琴／声乐与钢琴,,56331,Color cover,tabScore1,Public Domain,"Paris: Heugel & Cie., 1917. Plates H. & Cie 26867-77.",True,downloaded,,,室内乐/8be23470-3551-4aaa-b97c-48f834d5da74.pdf,"https://imslp.org/wiki/Le_ruban_d%C3%A9nou%C3%A9_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/56331/hfpb
R,Le ruban dénoué,,,Suites; For 2 pianos; Scores featuring the piano; For 2 players,室内乐,组曲,"2 pianos (Nos.1-12); voice, piano (No.13)",双钢琴（第1–12首）；声乐、钢琴（第13首）,双钢琴／声乐与钢琴,,31290,Complete Score,tabScore1,Public Domain,"Paris: Heugel & Cie., 1917. Plates H. & Cie 26867-77.",True,downloaded,,,室内乐/cad00ec5-a2f8-42cb-acc9-c055b9a2c357.pdf,"https://imslp.org/wiki/Le_ruban_d%C3%A9nou%C3%A9_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/31290/hfpb
R,Le ruban dénoué,,,Suites; For 2 pianos; Scores featuring the piano; For 2 players,室内乐,组曲,"2 pianos (Nos.1-12); voice, piano (No.13)",双钢琴（第1–12首）；声乐、钢琴（第13首）,双钢琴／声乐与钢琴,,31276,下载这个文件,tabScore1,Public Domain,"Paris: Heugel & Cie., 1917. Plates H. & Cie 26867-77.",True,downloaded,,,室内乐/f50787d5-1b74-4718-b888-f6ced20d7247.pdf,"https://imslp.org/wiki/Le_ruban_d%C3%A9nou%C3%A9_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/31276/hfpb
R,Le ruban dénoué,,,Suites; For 2 pianos; Scores featuring the piano; For 2 players,室内乐,组曲,"2 pianos (Nos.1-12); voice, piano (No.13)",双钢琴（第1–12首）；声乐、钢琴（第13首）,双钢琴／声乐与钢琴,,31277,下载这个文件,tabScore1,Public Domain,"Paris: Heugel & Cie., 1917. Plates H. & Cie 26867-77.",True,downloaded,,,室内乐/a286f479-d2d0-45ac-ae1d-aaa9c3dcb17c.pdf,"https://imslp.org/wiki/Le_ruban_d%C3%A9nou%C3%A9_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/31277/hfpb
R,Le ruban dénoué,,,Suites; For 2 pianos; Scores featuring the piano; For 2 players,室内乐,组曲,"2 pianos (Nos.1-12); voice, piano (No.13)",双钢琴（第1–12首）；声乐、钢琴（第13首）,双钢琴／声乐与钢琴,,31278,下载这个文件,tabScore1,Public Domain,"Paris: Heugel & Cie., 1917. Plates H. & Cie 26867-77.",True,downloaded,,,室内乐/ec90e39e-d180-4c83-a243-a3fff6eae897.pdf,"https://imslp.org/wiki/Le_ruban_d%C3%A9nou%C3%A9_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/31278/hfpb
R,Le ruban dénoué,,,Suites; For 2 pianos; Scores featuring the piano; For 2 players,室内乐,组曲,"2 pianos (Nos.1-12); voice, piano (No.13)",双钢琴（第1–12首）；声乐、钢琴（第13首）,双钢琴／声乐与钢琴,,31279,下载这个文件,tabScore1,Public Domain,"Paris: Heugel & Cie., 1917. Plates H. & Cie 26867-77.",True,downloaded,,,室内乐/fdd8d6fe-cdd2-421a-97f5-06c4e2300499.pdf,"https://imslp.org/wiki/Le_ruban_d%C3%A9nou%C3%A9_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/31279/hfpb
R,Le ruban dénoué,,,Suites; For 2 pianos; Scores featuring the piano; For 2 players,室内乐,组曲,"2 pianos (Nos.1-12); voice, piano (No.13)",双钢琴（第1–12首）；声乐、钢琴（第13首）,双钢琴／声乐与钢琴,,31280,下载这个文件,tabScore1,Public Domain,"Paris: Heugel & Cie., 1917. Plates H. & Cie 26867-77.",True,downloaded,,,室内乐/de7cd457-3244-4f31-9def-374c865567dd.pdf,"https://imslp.org/wiki/Le_ruban_d%C3%A9nou%C3%A9_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/31280/hfpb
R,Le ruban dénoué,,,Suites; For 2 pianos; Scores featuring the piano; For 2 players,室内乐,组曲,"2 pianos (Nos.1-12); voice, piano (No.13)",双钢琴（第1–12首）；声乐、钢琴（第13首）,双钢琴／声乐与钢琴,,31281,下载这个文件,tabScore1,Public Domain,"Paris: Heugel & Cie., 1917. Plates H. & Cie 26867-77.",True,downloaded,,,室内乐/994958a7-99b4-4751-903e-67a817d2e6da.pdf,"https://imslp.org/wiki/Le_ruban_d%C3%A9nou%C3%A9_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/31281/hfpb
R,Le ruban dénoué,,,Suites; For 2 pianos; Scores featuring the piano; For 2 players,室内乐,组曲,"2 pianos (Nos.1-12); voice, piano (No.13)",双钢琴（第1–12首）；声乐、钢琴（第13首）,双钢琴／声乐与钢琴,,31282,下载这个文件,tabScore1,Public Domain,"Paris: Heugel & Cie., 1917. Plates H. & Cie 26867-77.",True,downloaded,,,室内乐/bfe3be42-cca7-41e6-89cd-82314280eaa3.pdf,"https://imslp.org/wiki/Le_ruban_d%C3%A9nou%C3%A9_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/31282/hfpb
R,Le ruban dénoué,,,Suites; For 2 pianos; Scores featuring the piano; For 2 players,室内乐,组曲,"2 pianos (Nos.1-12); voice, piano (No.13)",双钢琴（第1–12首）；声乐、钢琴（第13首）,双钢琴／声乐与钢琴,,31283,下载这个文件,tabScore1,Public Domain,"Paris: Heugel & Cie., 1917. Plates H. & Cie 26867-77.",True,downloaded,,,室内乐/b0f8115e-f600-4f5b-a98c-15afa436cc4e.pdf,"https://imslp.org/wiki/Le_ruban_d%C3%A9nou%C3%A9_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/31283/hfpb
R,Le ruban dénoué,,,Suites; For 2 pianos; Scores featuring the piano; For 2 players,室内乐,组曲,"2 pianos (Nos.1-12); voice, piano (No.13)",双钢琴（第1–12首）；声乐、钢琴（第13首）,双钢琴／声乐与钢琴,,31284,下载这个文件,tabScore1,Public Domain,"Paris: Heugel & Cie., 1917. Plates H. & Cie 26867-77.",True,downloaded,,,室内乐/49815f16-f14a-4de0-bd7c-1daae523f317.pdf,"https://imslp.org/wiki/Le_ruban_d%C3%A9nou%C3%A9_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/31284/hfpb
R,Le ruban dénoué,,,Suites; For 2 pianos; Scores featuring the piano; For 2 players,室内乐,组曲,"2 pianos (Nos.1-12); voice, piano (No.13)",双钢琴（第1–12首）；声乐、钢琴（第13首）,双钢琴／声乐与钢琴,,31285,下载这个文件,tabScore1,Public Domain,"Paris: Heugel & Cie., 1917. Plates H. & Cie 26867-77.",True,downloaded,,,室内乐/d375ccc7-c252-4ec4-b990-0d0fa8985460.pdf,"https://imslp.org/wiki/Le_ruban_d%C3%A9nou%C3%A9_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/31285/hfpb
R,Le ruban dénoué,,,Suites; For 2 pianos; Scores featuring the piano; For 2 players,室内乐,组曲,"2 pianos (Nos.1-12); voice, piano (No.13)",双钢琴（第1–12首）；声乐、钢琴（第13首）,双钢琴／声乐与钢琴,,31286,下载这个文件,tabScore1,Public Domain,"Paris: Heugel & Cie., 1917. Plates H. & Cie 26867-77.",True,downloaded,,,室内乐/5d3ab93d-e16e-4e62-8bc0-4790dd973512.pdf,"https://imslp.org/wiki/Le_ruban_d%C3%A9nou%C3%A9_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/31286/hfpb
R,Le ruban dénoué,,,Suites; For 2 pianos; Scores featuring the piano; For 2 players,室内乐,组曲,"2 pianos (Nos.1-12); voice, piano (No.13)",双钢琴（第1–12首）；声乐、钢琴（第13首）,双钢琴／声乐与钢琴,,31287,下载这个文件,tabScore1,Public Domain,"Paris: Heugel & Cie., 1917. Plates H. & Cie 26867-77.",True,downloaded,,,室内乐/b0539d81-85ad-4326-a3fc-f35e276739ba.pdf,"https://imslp.org/wiki/Le_ruban_d%C3%A9nou%C3%A9_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/31287/hfpb
R,Le ruban dénoué,,,Suites; For 2 pianos; Scores featuring the piano; For 2 players,室内乐,组曲,"2 pianos (Nos.1-12); voice, piano (No.13)",双钢琴（第1–12首）；声乐、钢琴（第13首）,双钢琴／声乐与钢琴,,31288,下载这个文件,tabScore1,Public Domain,"Paris: Heugel & Cie., 1917. Plates H. & Cie 26867-77.",True,downloaded,,,室内乐/db5eee1d-b893-4f67-bbd2-bd5af6af817d.pdf,"https://imslp.org/wiki/Le_ruban_d%C3%A9nou%C3%A9_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/31288/hfpb
R,Le ruban dénoué,,,Suites; For 2 pianos; Scores featuring the piano; For 2 players,室内乐,组曲,"2 pianos (Nos.1-12); voice, piano (No.13)",双钢琴（第1–12首）；声乐、钢琴（第13首）,双钢琴／声乐与钢琴,,31289,下载这个文件,tabScore1,Public Domain,"Paris: Heugel & Cie., 1917. Plates H. & Cie 26867-77.",True,downloaded,,,室内乐/a44e5271-57cc-4b03-8604-7078fda0ead0.pdf,"https://imslp.org/wiki/Le_ruban_d%C3%A9nou%C3%A9_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/31289/hfpb
S,Sarabande et thème varié,B-flat minor,降b小调,"Sarabandes; Dances; Variations; For clarinet, piano; Scores featuring the clarinet; Scores featuring the piano; For 2 players",室内乐,变奏曲,"clarinet, piano",单簧管、钢琴,单簧管、钢琴,,168102,Complete Score,tabScore1,Public Domain,"Paris: Heugel & Cie., n.d.[1903]. Plate H. & Cie. 21,660.",True,downloaded,,,室内乐/e1fd06fa-ed70-452e-ab2f-c02a25b8a4ef.pdf,"https://imslp.org/wiki/Sarabande_et_th%C3%A8me_vari%C3%A9_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/168102/hfpb
S,Sarabande et thème varié,B-flat minor,降b小调,"Sarabandes; Dances; Variations; For clarinet, piano; Scores featuring the clarinet; Scores featuring the piano; For 2 players",室内乐,变奏曲,"clarinet, piano",单簧管、钢琴,单簧管分谱,,168103,Clarinet Part,tabScore1,Public Domain,"Paris: Heugel & Cie., n.d.[1903]. Plate H. & Cie. 21,660.",True,downloaded,,,室内乐/1f78813a-0632-43a8-aa18-4fc0eb826fb2.pdf,"https://imslp.org/wiki/Sarabande_et_th%C3%A8me_vari%C3%A9_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/168103/hfpb
S,Sarabande et thème varié,B-flat minor,降b小调,"Sarabandes; Dances; Variations; For clarinet, piano; Scores featuring the clarinet; Scores featuring the piano; For 2 players",室内乐,变奏曲,"clarinet, piano",单簧管、钢琴,总谱／单簧管分谱,,90809,Complete Score and Clarinet Part,tabScore1,Public Domain,"Paris: Heugel & Cie., n.d.[1903]. Plate H. & Cie. 21,660.",True,downloaded,,,室内乐/e2d34128-a4bd-4c0c-94d9-9afc31779fa4.pdf,"https://imslp.org/wiki/Sarabande_et_th%C3%A8me_vari%C3%A9_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/90809/hfpb
S,Séraphine,,,"Songs; For voice, piano; For voices with keyboard; Scores featuring the voice; Scores featuring the piano; French language",艺术歌曲,,"Voice, Piano",声乐、钢琴,声乐、钢琴,法语,90048,Complete Score,tabScore1,Public Domain,"Paris: Heugel, 1896. Plates H. et Cie. 8315-8327",True,downloaded,,,艺术歌曲/b923c918-f39a-4a3a-a903-8a0eb7a4c512.pdf,"https://imslp.org/wiki/S%C3%A9raphine_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/90048/hfpb
S,Seule,,,"Songs; For voice, piano; For voices with keyboard; Scores featuring the voice; Scores featuring the piano; French language",艺术歌曲,,"Voice, Piano",声乐、钢琴,声乐、钢琴,法语,90049,Complete Score,tabScore1,Public Domain,"Paris: Heugel, n.d. (1892). Plate 8315",True,downloaded,,,艺术歌曲/85e98850-bef2-4a6b-b821-26c1b6a4adfe.pdf,"https://imslp.org/wiki/Seule_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/90049/hfpb
S,Si mes vers avaient des ailes,,,"Songs; For voice, piano; For voices with keyboard; Scores featuring the voice; Scores featuring the piano; French language; For piano (arr); For 1 player (arr); Scores featuring the piano (arr)",艺术歌曲,,"voice, piano",声乐、钢琴,声乐、钢琴,法语,85888,Complete Score (D major),tabScore1,Public Domain,"Mélodies de Reynaldo Hahn, 1er volumeParis: Heugel, 1895. Plate H. & Cie. 8315.",False,pending,,本地目录已有同名 Hahn 作品,艺术歌曲/40e86512-03d6-4937-b069-c46673555367.pdf,"https://imslp.org/wiki/Si_mes_vers_avaient_des_ailes_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/85888/hfpb
S,Si mes vers avaient des ailes,,,"Songs; For voice, piano; For voices with keyboard; Scores featuring the voice; Scores featuring the piano; French language; For piano (arr); For 1 player (arr); Scores featuring the piano (arr)",艺术歌曲,,"voice, piano",声乐、钢琴,声乐、钢琴,法语,237715,Complete Score (C major),tabScore1,Public Domain,"Treasury of Modern Song (pp.44-46)New York: G. Schirmer, 1902. Plate 16326.",False,pending,,本地目录已有同名 Hahn 作品,艺术歌曲/963463c5-c2b5-4e7f-9a85-c253129f0675.pdf,"https://imslp.org/wiki/Si_mes_vers_avaient_des_ailes_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/237715/hfpb
S,Si mes vers avaient des ailes,,,"Songs; For voice, piano; For voices with keyboard; Scores featuring the voice; Scores featuring the piano; French language; For piano (arr); For 1 player (arr); Scores featuring the piano (arr)",艺术歌曲,,"voice, piano",声乐、钢琴,声乐、钢琴,法语,136261,Complete Score (C major),tabScore1,Creative Commons Attribution 3.0,Tomás Arango,False,pending,,本地目录已有同名 Hahn 作品,艺术歌曲/9164ca94-3fce-41a5-a073-a6b0ba524992.pdf,"https://imslp.org/wiki/Si_mes_vers_avaient_des_ailes_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/136261/hfpb
S,Si mes vers avaient des ailes,,,"Songs; For voice, piano; For voices with keyboard; Scores featuring the voice; Scores featuring the piano; French language; For piano (arr); For 1 player (arr); Scores featuring the piano (arr)",艺术歌曲,,"voice, piano",声乐、钢琴,声乐、钢琴,法语,362629,Complete Score (D major),tabScore1,Creative Commons Attribution 4.0,BK,False,pending,,本地目录已有同名 Hahn 作品,艺术歌曲/d8f4ccc2-38fa-4b91-9865-77ae13693e59.pdf,"https://imslp.org/wiki/Si_mes_vers_avaient_des_ailes_(Hahn,_Reynaldo)",https://imslp.org/wiki/Special:ImagefromIndex/362629/hfpb
